@relation Data

@attribute index numeric
@attribute X numeric
@attribute Y numeric
@attribute Z numeric
@attribute class {1  2  3  4}

@data
12567,0.423530,1.006182,9.792626,3
12568,0.397209,1.012164,9.827323,3
12569,0.412762,1.004985,9.821341,3
12570,0.390030,1.015753,9.801002,3
12571,0.423530,1.000200,9.790234,3
12572,0.419940,1.003789,9.778270,3
12573,0.423530,1.014557,9.773484,3
12574,0.392423,0.999003,9.792626,3
12575,0.375673,0.990629,9.812965,3
12576,0.400798,1.001396,9.828519,3
12577,0.425922,0.995414,9.815358,3
12578,0.411565,0.994218,9.785448,3
12579,0.410369,0.991825,9.797412,3
12580,0.412762,0.994218,9.811769,3
12581,0.378066,1.009771,9.787841,3
12582,0.400798,1.013360,9.778270,3
12583,0.401994,1.006182,9.793823,3
12584,0.415155,1.010968,9.815358,3
12585,0.407976,1.001396,9.815358,3
12586,0.399601,1.001396,9.804591,3
12587,0.416351,0.996611,9.780663,3
12588,0.424726,0.987039,9.773484,3
12589,0.423530,1.015753,9.791430,3
12590,0.405583,1.008575,9.826126,3
12591,0.411565,0.996611,9.830912,3
12592,0.412762,1.004985,9.790234,3
12593,0.433101,0.993021,9.767502,3
12594,0.396012,1.001396,9.801002,3
12595,0.388834,0.995414,9.806984,3
12596,0.384048,0.996611,9.805787,3
12597,0.423530,0.997807,9.817751,3
12598,0.434297,0.996611,9.832108,3
12599,0.400798,0.997807,9.810573,3
12600,0.386441,0.996611,9.780663,3
12601,0.386441,1.013360,9.745967,3
12602,0.390030,1.036092,9.769895,3
12603,0.413958,1.040878,9.805787,3
12604,0.396012,1.015753,9.823733,3
12605,0.404387,0.983450,9.845269,3
12606,0.417548,0.975075,9.791430,3
12607,0.429512,0.987039,9.779466,3
12608,0.419940,0.972682,9.811769,3
12609,0.413958,1.010968,9.792626,3
12610,0.393619,1.014557,9.793823,3
12611,0.421137,1.020539,9.796216,3
12612,0.430708,1.013360,9.784252,3
12613,0.381655,1.020539,9.810573,3
12614,0.384048,1.015753,9.808180,3
12615,0.417548,1.010968,9.792626,3
12616,0.421137,1.018146,9.779466,3
12617,0.418744,1.027717,9.774680,3
12618,0.398405,1.014557,9.785448,3
12619,0.384048,1.007378,9.809377,3
12620,0.378066,0.990629,9.810573,3
12621,0.423530,0.995414,9.822537,3
12622,0.422333,1.003789,9.803394,3
12623,0.431904,1.009771,9.815358,3
12624,0.412762,1.016950,9.803394,3
12625,0.400798,1.018146,9.761520,3
12626,0.381655,1.019342,9.775877,3
12627,0.407976,1.025324,9.769895,3
12628,0.418744,1.019342,9.812965,3
12629,0.393619,1.008575,9.830912,3
12630,0.392423,1.003789,9.826126,3
12631,0.394816,1.007378,9.786645,3
12632,0.416351,1.018146,9.772287,3
12633,0.427119,1.010968,9.784252,3
12634,0.411565,1.000200,9.823733,3
12635,0.412762,1.021735,9.830912,3
12636,0.407976,1.018146,9.815358,3
12637,0.403191,1.000200,9.793823,3
12638,0.397209,0.999003,9.790234,3
12639,0.376870,1.026521,9.811769,3
12640,0.376870,1.001396,9.787841,3
12641,0.400798,0.997807,9.791430,3
12642,0.430708,1.012164,9.811769,3
12643,0.404387,1.008575,9.832108,3
12644,0.364905,1.021735,9.793823,3
12645,0.376870,1.019342,9.755538,3
12646,0.409173,1.064806,9.762716,3
12647,0.429512,1.055235,9.801002,3
12648,0.413958,1.044467,9.802198,3
12649,0.388834,1.028914,9.824930,3
12650,0.396012,0.987039,9.814162,3
12651,0.406780,0.977468,9.784252,3
12652,0.398405,0.987039,9.799805,3
12653,0.418744,1.003789,9.779466,3
12654,0.390030,1.043271,9.775877,3
12655,0.372084,1.031307,9.803394,3
12656,0.406780,1.022932,9.822537,3
12657,0.399601,1.018146,9.812965,3
12658,0.386441,1.018146,9.805787,3
12659,0.385244,1.030110,9.823733,3
12660,0.410369,1.031307,9.787841,3
12661,0.410369,1.040878,9.754341,3
12662,0.403191,1.034896,9.759128,3
12663,0.385244,1.020539,9.790234,3
12664,0.370888,1.012164,9.795019,3
12665,0.387637,1.012164,9.798609,3
12666,0.423530,1.016950,9.785448,3
12667,0.423530,1.021735,9.779466,3
12668,0.417548,1.009771,9.796216,3
12669,0.412762,1.018146,9.806984,3
12670,0.393619,1.027717,9.774680,3
12671,0.391227,1.025324,9.808180,3
12672,0.411565,1.016950,9.801002,3
12673,0.396012,1.007378,9.801002,3
12674,0.384048,1.014557,9.801002,3
12675,0.392423,1.001396,9.799805,3
12676,0.392423,1.007378,9.791430,3
12677,0.417548,1.010968,9.790234,3
12678,0.412762,1.007378,9.784252,3
12679,0.415155,1.015753,9.795019,3
12680,0.403191,1.025324,9.811769,3
12681,0.404387,1.024128,9.796216,3
12682,0.406780,0.997807,9.785448,3
12683,0.379262,0.995414,9.833304,3
12684,0.412762,1.006182,9.802198,3
12685,0.417548,1.002593,9.787841,3
12686,0.422333,0.988236,9.806984,3
12687,0.436690,0.984646,9.832108,3
12688,0.409173,1.009771,9.801002,3
12689,0.387637,1.020539,9.803394,3
12690,0.393619,1.022932,9.766306,3
12691,0.404387,1.040878,9.749556,3
12692,0.411565,1.036092,9.812965,3
12693,0.412762,1.006182,9.809377,3
12694,0.400798,0.970290,9.815358,3
12695,0.403191,0.965504,9.822537,3
12696,0.417548,0.964308,9.815358,3
12697,0.439083,0.972682,9.799805,3
12698,0.429512,1.003789,9.775877,3
12699,0.410369,1.025324,9.775877,3
12700,0.409173,1.009771,9.793823,3
12701,0.412762,1.024128,9.809377,3
12702,0.405583,1.014557,9.796216,3
12703,0.409173,1.002593,9.803394,3
12704,0.439083,1.019342,9.787841,3
12705,0.422333,1.009771,9.784252,3
12706,0.411565,0.997807,9.772287,3
12707,0.425922,0.988236,9.796216,3
12708,0.411565,0.981057,9.798609,3
12709,0.410369,0.972682,9.779466,3
12710,0.418744,0.973879,9.777073,3
12711,0.431904,0.993021,9.816555,3
12712,0.460618,0.991825,9.820144,3
12713,0.434297,0.985843,9.790234,3
12714,0.399601,0.990629,9.814162,3
12715,0.391227,0.985843,9.798609,3
12716,0.376870,1.000200,9.779466,3
12717,0.416351,1.003789,9.818948,3
12718,0.418744,0.999003,9.814162,3
12719,0.429512,0.982254,9.812965,3
12720,0.419940,0.969093,9.808180,3
12721,0.410369,0.960718,9.810573,3
12722,0.423530,0.972682,9.780663,3
12723,0.440279,0.960718,9.811769,3
12724,0.433101,0.964308,9.824930,3
12725,0.403191,0.958325,9.832108,3
12726,0.403191,0.981057,9.801002,3
12727,0.430708,0.984646,9.802198,3
12728,0.451047,0.978664,9.796216,3
12729,0.442672,0.971486,9.790234,3
12730,0.392423,1.012164,9.799805,3
12731,0.384048,1.036092,9.810573,3
12732,0.387637,1.036092,9.768699,3
12733,0.412762,1.013360,9.768699,3
12734,0.449851,0.994218,9.793823,3
12735,0.431904,0.961915,9.818948,3
12736,0.422333,0.933201,9.818948,3
12737,0.430708,0.941576,9.810573,3
12738,0.418744,0.963111,9.811769,3
12739,0.405583,0.983450,9.796216,3
12740,0.398405,1.004985,9.766306,3
12741,0.430708,0.997807,9.777073,3
12742,0.421137,1.003789,9.823733,3
12743,0.403191,0.999003,9.845269,3
12744,0.417548,0.985843,9.823733,3
12745,0.433101,0.985843,9.775877,3
12746,0.439083,0.984646,9.766306,3
12747,0.418744,1.003789,9.762716,3
12748,0.411565,0.989432,9.784252,3
12749,0.367298,0.991825,9.809377,3
12750,0.384048,0.971486,9.822537,3
12751,0.393619,0.977468,9.833304,3
12752,0.439083,0.972682,9.817751,3
12753,0.451047,0.982254,9.798609,3
12754,0.416351,0.995414,9.790234,3
12755,0.410369,0.990629,9.818948,3
12756,0.413958,0.993021,9.799805,3
12757,0.411565,0.988236,9.784252,3
12758,0.390030,0.990629,9.801002,3
12759,0.390030,0.994218,9.805787,3
12760,0.417548,1.000200,9.791430,3
12761,0.409173,0.979861,9.801002,3
12762,0.406780,0.985843,9.795019,3
12763,0.431904,0.978664,9.802198,3
12764,0.423530,1.007378,9.795019,3
12765,0.403191,0.997807,9.809377,3
12766,0.424726,1.012164,9.791430,3
12767,0.401994,0.999003,9.786645,3
12768,0.381655,1.007378,9.841680,3
12769,0.392423,0.997807,9.795019,3
12770,0.416351,1.002593,9.791430,3
12771,0.447458,0.991825,9.820144,3
12772,0.434297,0.990629,9.806984,3
12773,0.409173,0.999003,9.768699,3
12774,0.385244,1.002593,9.757931,3
12775,0.397209,1.024128,9.773484,3
12776,0.392423,1.022932,9.804591,3
12777,0.401994,1.007378,9.838090,3
12778,0.386441,0.994218,9.841680,3
12779,0.394816,0.965504,9.816555,3
12780,0.391227,0.972682,9.796216,3
12781,0.406780,0.976272,9.784252,3
12782,0.417548,0.997807,9.786645,3
12783,0.409173,1.010968,9.778270,3
12784,0.399601,1.012164,9.805787,3
12785,0.403191,1.015753,9.815358,3
12786,0.413958,0.996611,9.808180,3
12787,0.394816,1.001396,9.812965,3
12788,0.410369,1.018146,9.822537,3
12789,0.410369,1.000200,9.790234,3
12790,0.445065,1.019342,9.791430,3
12791,0.411565,1.009771,9.779466,3
12792,0.401994,0.995414,9.765109,3
12793,0.362513,0.981057,9.804591,3
12794,0.385244,0.991825,9.824930,3
12795,0.397209,0.994218,9.812965,3
12796,0.429512,1.010968,9.814162,3
12797,0.406780,0.994218,9.802198,3
12798,0.404387,1.008575,9.763913,3
12799,0.393619,1.004985,9.778270,3
12800,0.393619,0.994218,9.821341,3
12801,0.406780,1.002593,9.814162,3
12802,0.393619,0.997807,9.769895,3
12803,0.416351,1.022932,9.818948,3
12804,0.423530,0.981057,9.828519,3
12805,0.391227,0.985843,9.775877,3
12806,0.406780,1.003789,9.802198,3
12807,0.418744,1.001396,9.802198,3
12808,0.418744,0.995414,9.783055,3
12809,0.413958,0.993021,9.809377,3
12810,0.412762,0.996611,9.817751,3
12811,0.379262,0.978664,9.791430,3
12812,0.394816,0.994218,9.791430,3
12813,0.374477,1.000200,9.801002,3
12814,0.394816,0.995414,9.810573,3
12815,0.431904,0.989432,9.824930,3
12816,0.416351,0.985843,9.809377,3
12817,0.361316,1.000200,9.795019,3
12818,0.391227,1.015753,9.762716,3
12819,0.436690,1.048056,9.748360,3
12820,0.429512,1.027717,9.802198,3
12821,0.413958,1.024128,9.821341,3
12822,0.387637,0.982254,9.839287,3
12823,0.379262,0.959522,9.832108,3
12824,0.390030,0.976272,9.803394,3
12825,0.417548,0.982254,9.786645,3
12826,0.428315,0.997807,9.778270,3
12827,0.399601,1.007378,9.780663,3
12828,0.400798,1.018146,9.786645,3
12829,0.413958,1.007378,9.803394,3
12830,0.406780,1.009771,9.838090,3
12831,0.392423,1.021735,9.838090,3
12832,0.399601,1.008575,9.820144,3
12833,0.421137,1.015753,9.772287,3
12834,0.401994,1.026521,9.761520,3
12835,0.381655,1.037289,9.766306,3
12836,0.382852,1.015753,9.796216,3
12837,0.374477,0.989432,9.824930,3
12838,0.411565,0.978664,9.836894,3
12839,0.437887,0.979861,9.792626,3
12840,0.439083,1.000200,9.781859,3
12841,0.406780,1.001396,9.803394,3
12842,0.398405,1.022932,9.789038,3
12843,0.401994,1.024128,9.781859,3
12844,0.397209,1.002593,9.808180,3
12845,0.388834,1.002593,9.803394,3
12846,0.411565,0.993021,9.806984,3
12847,0.403191,1.008575,9.789038,3
12848,0.392423,1.006182,9.775877,3
12849,0.396012,1.001396,9.793823,3
12850,0.406780,0.997807,9.808180,3
12851,0.412762,1.007378,9.806984,3
12852,0.428315,0.989432,9.808180,3
12853,0.413958,1.010968,9.790234,3
12854,0.394816,0.999003,9.821341,3
12855,0.401994,0.991825,9.790234,3
12856,0.384048,1.002593,9.803394,3
12857,0.375673,1.003789,9.822537,3
12858,0.390030,1.025324,9.783055,3
12859,0.439083,1.002593,9.791430,3
12860,0.446261,0.985843,9.815358,3
12861,0.403191,0.990629,9.802198,3
12862,0.370888,0.991825,9.786645,3
12863,0.398405,1.019342,9.748360,3
12864,0.403191,1.042074,9.778270,3
12865,0.410369,1.027717,9.811769,3
12866,0.406780,1.003789,9.820144,3
12867,0.392423,0.958325,9.847662,3
12868,0.399601,0.952343,9.808180,3
12869,0.421137,0.964308,9.773484,3
12870,0.409173,0.964308,9.778270,3
12871,0.417548,1.007378,9.771091,3
12872,0.385244,1.026521,9.802198,3
12873,0.392423,1.010968,9.802198,3
12874,0.425922,1.014557,9.808180,3
12875,0.400798,1.009771,9.814162,3
12876,0.396012,1.004985,9.816555,3
12877,0.417548,1.002593,9.781859,3
12878,0.415155,1.004985,9.768699,3
12879,0.415155,1.020539,9.779466,3
12880,0.406780,1.003789,9.806984,3
12881,0.396012,0.976272,9.791430,3
12882,0.390030,0.959522,9.801002,3
12883,0.423530,0.955933,9.814162,3
12884,0.424726,0.948754,9.817751,3
12885,0.447458,0.982254,9.798609,3
12886,0.422333,0.996611,9.790234,3
12887,0.393619,1.001396,9.792626,3
12888,0.392423,0.991825,9.779466,3
12889,0.390030,0.988236,9.809377,3
12890,0.392423,1.007378,9.815358,3
12891,0.410369,1.002593,9.818948,3
12892,0.418744,0.993021,9.805787,3
12893,0.394816,0.993021,9.793823,3
12894,0.407976,0.984646,9.774680,3
12895,0.407976,0.967897,9.801002,3
12896,0.410369,0.976272,9.817751,3
12897,0.422333,0.989432,9.822537,3
12898,0.431904,0.976272,9.803394,3
12899,0.439083,0.965504,9.810573,3
12900,0.415155,0.969093,9.799805,3
12901,0.394816,0.969093,9.786645,3
12902,0.403191,0.976272,9.766306,3
12903,0.430708,0.975075,9.792626,3
12904,0.446261,0.954736,9.810573,3
12905,0.409173,0.975075,9.826126,3
12906,0.401994,1.014557,9.818948,3
12907,0.384048,1.006182,9.766306,3
12908,0.403191,0.989432,9.751948,3
12909,0.393619,1.004985,9.803394,3
12910,0.396012,0.982254,9.836894,3
12911,0.436690,0.970290,9.847662,3
12912,0.451047,0.949951,9.795019,3
12913,0.449851,0.927219,9.786645,3
12914,0.428315,0.939183,9.802198,3
12915,0.406780,0.988236,9.793823,3
12916,0.421137,0.991825,9.761520,3
12917,0.436690,0.977468,9.808180,3
12918,0.418744,0.987039,9.830912,3
12919,0.411565,0.988236,9.809377,3
12920,0.413958,0.976272,9.789038,3
12921,0.423530,0.973879,9.797412,3
12922,0.416351,0.981057,9.783055,3
12923,0.400798,0.981057,9.772287,3
12924,0.400798,0.957129,9.804591,3
12925,0.409173,0.958325,9.832108,3
12926,0.405583,0.960718,9.817751,3
12927,0.424726,0.961915,9.803394,3
12928,0.453440,0.981057,9.790234,3
12929,0.439083,0.977468,9.780663,3
12930,0.412762,0.984646,9.802198,3
12931,0.401994,1.003789,9.804591,3
12932,0.394816,0.985843,9.798609,3
12933,0.401994,0.979861,9.809377,3
12934,0.401994,0.969093,9.817751,3
12935,0.417548,0.976272,9.810573,3
12936,0.429512,0.959522,9.796216,3
12937,0.433101,0.963111,9.793823,3
12938,0.418744,0.984646,9.805787,3
12939,0.404387,0.983450,9.802198,3
12940,0.387637,0.976272,9.803394,3
12941,0.392423,0.987039,9.816555,3
12942,0.396012,0.979861,9.829716,3
12943,0.406780,0.979861,9.792626,3
12944,0.411565,0.983450,9.766306,3
12945,0.451047,0.964308,9.791430,3
12946,0.454636,0.975075,9.811769,3
12947,0.403191,0.994218,9.805787,3
12948,0.363709,1.010968,9.804591,3
12949,0.384048,1.007378,9.763913,3
12950,0.410369,1.006182,9.773484,3
12951,0.415155,0.997807,9.803394,3
12952,0.427119,0.989432,9.809377,3
12953,0.412762,0.971486,9.836894,3
12954,0.406780,0.963111,9.820144,3
12955,0.409173,0.973879,9.797412,3
12956,0.405583,0.983450,9.785448,3
12957,0.384048,1.004985,9.791430,3
12958,0.378066,0.995414,9.781859,3
12959,0.437887,1.002593,9.779466,3
12960,0.436690,1.009771,9.798609,3
12961,0.410369,1.018146,9.808180,3
12962,0.407976,1.010968,9.806984,3
12963,0.396012,1.006182,9.795019,3
12964,0.403191,1.018146,9.784252,3
12965,0.404387,1.024128,9.773484,3
12966,0.407976,1.007378,9.778270,3
12967,0.409173,0.971486,9.799805,3
12968,0.410369,0.976272,9.810573,3
12969,0.406780,0.973879,9.828519,3
12970,0.415155,0.965504,9.830912,3
12971,0.409173,0.994218,9.802198,3
12972,0.407976,0.999003,9.783055,3
12973,0.381655,1.013360,9.790234,3
12974,0.382852,1.010968,9.785448,3
12975,0.387637,1.021735,9.806984,3
12976,0.388834,1.019342,9.816555,3
12977,0.399601,1.002593,9.798609,3
12978,0.433101,0.987039,9.779466,3
12979,0.461815,0.993021,9.760324,3
12980,0.472582,1.014557,9.771091,3
12981,0.443869,1.004985,9.801002,3
12982,0.412762,1.015753,9.826126,3
12983,0.363709,1.020539,9.847662,3
12984,0.384048,1.004985,9.804591,3
12985,0.374477,1.006182,9.779466,3
12986,0.398405,0.999003,9.756734,3
12987,0.392423,0.989432,9.786645,3
12988,0.419940,0.978664,9.806984,3
12989,0.451047,0.989432,9.820144,3
12990,0.406780,0.987039,9.817751,3
12991,0.381655,0.983450,9.806984,3
12992,0.431904,1.018146,9.744770,3
12993,0.436690,1.054038,9.784252,3
12994,0.422333,1.039681,9.823733,3
12995,0.401994,1.003789,9.829716,3
12996,0.413958,0.984646,9.815358,3
12997,0.406780,0.981057,9.802198,3
12998,0.399601,0.978664,9.806984,3
12999,0.405583,0.997807,9.799805,3
13000,0.388834,1.022932,9.778270,3
13001,0.375673,1.001396,9.756734,3
13002,0.397209,1.002593,9.749556,3
13003,0.422333,1.009771,9.817751,3
13004,0.399601,1.004985,9.860822,3
13005,0.428315,0.999003,9.826126,3
13006,0.443869,0.997807,9.783055,3
13007,0.446261,1.010968,9.762716,3
13008,0.423530,1.022932,9.780663,3
13009,0.404387,1.030110,9.797412,3
13010,0.394816,1.007378,9.798609,3
13011,0.393619,0.982254,9.822537,3
13012,0.417548,0.977468,9.798609,3
13013,0.448654,0.971486,9.781859,3
13014,0.419940,0.983450,9.795019,3
13015,0.390030,1.001396,9.805787,3
13016,0.367298,1.021735,9.791430,3
13017,0.385244,1.014557,9.784252,3
13018,0.398405,1.002593,9.806984,3
13019,0.413958,1.020539,9.821341,3
13020,0.413958,1.002593,9.799805,3
13021,0.421137,0.995414,9.778270,3
13022,0.436690,0.995414,9.775877,3
13023,0.423530,0.985843,9.779466,3
13024,0.424726,0.996611,9.798609,3
13025,0.418744,1.009771,9.827323,3
13026,0.403191,1.002593,9.832108,3
13027,0.425922,1.004985,9.818948,3
13028,0.434297,0.991825,9.772287,3
13029,0.404387,0.997807,9.785448,3
13030,0.384048,1.002593,9.806984,3
13031,0.391227,1.016950,9.777073,3
13032,0.403191,1.015753,9.791430,3
13033,0.412762,0.994218,9.809377,3
13034,0.407976,0.978664,9.805787,3
13035,0.361316,1.010968,9.780663,3
13036,0.373280,1.022932,9.766306,3
13037,0.443869,1.040878,9.763913,3
13038,0.446261,1.036092,9.801002,3
13039,0.422333,1.012164,9.830912,3
13040,0.412762,0.973879,9.814162,3
13041,0.397209,0.970290,9.791430,3
13042,0.406780,0.979861,9.798609,3
13043,0.424726,0.997807,9.801002,3
13044,0.424726,1.020539,9.763913,3
13045,0.409173,1.025324,9.763913,3
13046,0.411565,1.015753,9.775877,3
13047,0.418744,1.024128,9.803394,3
13048,0.385244,1.030110,9.834501,3
13049,0.392423,1.019342,9.820144,3
13050,0.407976,1.013360,9.787841,3
13051,0.425922,1.006182,9.751948,3
13052,0.422333,1.008575,9.745967,3
13053,0.419940,1.006182,9.769895,3
13054,0.396012,0.984646,9.828519,3
13055,0.396012,0.982254,9.827323,3
13056,0.424726,0.973879,9.820144,3
13057,0.452243,0.979861,9.803394,3
13058,0.430708,0.988236,9.797412,3
13059,0.425922,1.002593,9.787841,3
13060,0.418744,1.016950,9.772287,3
13061,0.421137,1.024128,9.779466,3
13062,0.398405,0.996611,9.808180,3
13063,0.413958,0.999003,9.828519,3
13064,0.411565,0.989432,9.801002,3
13065,0.416351,0.985843,9.773484,3
13066,0.404387,0.984646,9.799805,3
13067,0.410369,0.991825,9.803394,3
13068,0.419940,0.978664,9.793823,3
13069,0.409173,0.994218,9.805787,3
13070,0.417548,0.996611,9.834501,3
13071,0.418744,1.000200,9.812965,3
13072,0.424726,0.977468,9.787841,3
13073,0.439083,0.985843,9.761520,3
13074,0.416351,0.988236,9.796216,3
13075,0.400798,0.990629,9.840483,3
13076,0.405583,0.987039,9.797412,3
13077,0.460618,0.983450,9.792626,3
13078,0.486939,0.971486,9.811769,3
13079,0.429512,0.982254,9.789038,3
13080,0.406780,0.990629,9.780663,3
13081,0.391227,1.021735,9.753145,3
13082,0.393619,1.051646,9.789038,3
13083,0.424726,1.020539,9.793823,3
13084,0.417548,0.982254,9.787841,3
13085,0.418744,0.957129,9.829716,3
13086,0.427119,0.937986,9.811769,3
13087,0.428315,0.942772,9.806984,3
13088,0.434297,0.961915,9.790234,3
13089,0.439083,0.997807,9.802198,3
13090,0.409173,1.052842,9.812965,3
13091,0.507278,0.983450,9.780663,3
13092,0.312263,1.141376,9.797412,3
13093,0.130409,1.016950,9.783055,3
13094,0.777667,1.389034,9.815358,3
13095,0.259621,0.942772,9.804591,3
13096,0.470190,0.985843,9.790234,3
13097,0.623330,1.057628,9.777073,3
13098,0.153141,0.556331,9.779466,3
13099,0.695115,1.527817,9.847662,3
13100,-0.116052,0.360120,9.814162,3
13101,0.917647,1.000200,9.810573,3
13102,0.964308,1.708475,9.818948,3
13103,0.318245,1.411765,9.822537,3
13104,-0.126820,0.887737,9.804591,3
13105,-0.263211,0.587438,9.783055,3
13106,-0.293121,0.453440,9.772287,3
13107,-0.306281,0.443869,9.792626,3
13108,-0.290728,0.545564,9.797412,3
13109,-0.203390,0.748953,9.777073,3
13110,0.016750,1.103091,9.797412,3
13111,0.369691,1.467997,9.832108,3
13112,0.800399,1.738386,9.836894,3
13113,1.119841,1.728814,9.830912,3
13114,1.134198,1.337588,9.827323,3
13115,0.781257,0.778864,9.811769,3
13116,0.220140,0.306281,9.783055,3
13117,-0.206979,0.241675,9.750752,3
13118,-0.235693,0.586242,9.777073,3
13119,0.149551,1.176072,9.799805,3
13120,0.652044,1.640280,9.847662,3
13121,1.012164,1.763510,9.869197,3
13122,1.085145,1.445265,9.818948,3
13123,0.833899,0.893719,9.732806,3
13124,0.368495,0.421137,9.757931,3
13125,-0.062213,0.191426,9.760324,3
13126,-0.251246,0.372084,9.784252,3
13127,-0.123230,0.844666,9.832108,3
13128,0.256032,1.373480,9.852448,3
13129,0.734597,1.712065,9.844072,3
13130,1.064806,1.743171,9.809377,3
13131,1.140180,1.430908,9.785448,3
13132,0.916451,0.955933,9.795019,3
13133,0.498904,0.520439,9.769895,3
13134,0.055035,0.262014,9.741181,3
13135,-0.242871,0.294317,9.779466,3
13136,-0.251246,0.591027,9.818948,3
13137,0.021535,1.087538,9.801002,3
13138,0.443869,1.561317,9.799805,3
13139,0.872184,1.771885,9.838090,3
13140,1.135394,1.611566,9.852448,3
13141,1.046860,1.182054,9.816555,3
13142,1.013360,1.424926,9.817751,3
13143,0.401994,0.960718,9.799805,3
13144,0.122034,0.926022,9.792626,3
13145,0.704686,1.472782,9.804591,3
13146,0.399601,1.226322,9.787841,3
13147,0.401994,0.910469,9.781859,3
13148,0.404387,1.008575,9.808180,3
13149,0.387637,1.016950,9.803394,3
13150,0.433101,0.954736,9.804591,3
13151,0.459422,1.020539,9.786645,3
13152,0.431904,0.966700,9.777073,3
13153,0.433101,0.994218,9.810573,3
13154,0.422333,1.006182,9.814162,3
13155,0.434297,1.026521,9.787841,3
